Material Quantity (gm),Additive Catalyst (gm),Ash Component (gm),Water Mix (ml),Plasticizer (gm),Moderate Aggregator,Refined Aggregator,Formulation Duration (hrs),Compression Strength MPa
202.4,-1.1803685418792778,1.0214862399711662,233.89,0.8617771298926009,923.71,695.02,-0.577934961267525,73.1
413.54,-1.342055054525289,1.3064242276768687,154.36,-0.9564711842528968,949.41,972.48,-0.4362347217124877,58.93
416.53,-0.3492827394902556,1.0278902607177356,226.43,-0.5651185585013593,933.49,682.09,1.5087848774081285,75.66
400.8,-0.6822743571395393,0.1275851334485513,156.68,-0.1582116523608862,953.71,937.97,0.10401989868900435,62.16
372.36,0.47549948972278455,-1.3974873555030913,183.87,-1.2562041223673228,1071.11,794.55,-0.9768395163022087,43.59
201.3,-1.9190507773424657,0.9150241757256986,222.04,-0.1045124747049453,1049.23,747.69,-1.2527840828334604,20.19
282.92,-1.809648272739992,0.3937006257491097,260.82,-0.1788965377492833,869.24,940.29,0.8456661912257352,33.15
461.75,-0.08589668471201918,0.48888055936015395,252.59,0.04854560159501618,858.7,691.7,-0.6642537206145448,74.68
242.53,0.05336921705195996,0.829970304214694,168.36,0.09602551099472631,1078.64,863.57,1.0363248636186526,52.43
628.09,0.9043449361625575,-0.7175660802058796,237.0,0.687198741406962,854.6,735.3,-0.8417934357566246,68.06
175.85,0.8085995638399377,-0.44713230812165106,226.25,0.36403507280138137,904.6,736.37,0.3623428716629452,46.48
420.87,-0.30258834538754825,0.11117281275740439,275.73,-1.8390670081371052,935.41,935.74,1.1238105661652449,67.85
588.07,0.15042185933287142,1.410413530484402,149.49,-1.0333439728999596,1022.78,779.69,1.4033507137154932,29.0
513.2,0.08581436324969226,-0.9239471517365193,233.93,0.8362565537376553,1147.87,755.1,-1.6853008123024351,57.17
469.7,-1.9190507773424657,0.7472669803847197,192.76,0.6425333342668406,926.15,787.69,-1.2527840828334604,62.22
343.44,0.8970936367842987,0.9703210066991472,226.79,1.4047383535812312,1037.92,766.5,0.5571451324818255,74.59
530.98,0.13741661028817073,0.2794043704832791,230.44,0.10720364318956815,839.76,989.24,-0.9975987344368586,65.89
512.65,1.3364255178746458,-0.8194859630756054,195.85,-0.7232893254824677,930.51,847.54,0.9791088082775723,51.78
619.81,-1.641917960710453,-0.8975518507482805,177.99,-0.27987208984828815,1161.32,862.9,0.8200659559627851,71.55
444.01,-0.5689289051566724,-0.12485321245496221,241.82,-1.3860726278168805,896.62,939.59,1.003860820251153,75.49
559.93,0.6781800326808902,-1.0690229704990961,214.07,-0.9833384411649201,1031.19,708.62,0.39233934516442454,36.71
322.53,1.1077039388848344,0.6845427627532074,195.0,-1.5278093075635406,1071.02,896.14,1.0303033539134612,55.87
172.88,-0.8058631530747788,-1.0381433560252837,212.04,1.1925242924283512,1049.31,922.28,-0.857594777992755,75.7
149.23,-0.9799791866460174,-1.685163164475726,215.17,-1.177418549098581,986.88,1001.34,0.904030122137044,62.21
198.68,1.2473737099438271,0.44934682161411993,240.56,1.114634875586767,1075.1,869.57,-0.7111538560284881,67.53
354.83,0.6732783898175408,0.5384540447793557,261.13,-0.08511700324435088,860.32,683.56,-1.17822370924435,70.49
174.22,0.5380306683651085,0.5658349992215789,174.63,-0.6077599864678651,860.7,649.11,1.2177881093203993,57.78
139.73,-1.1210303403944528,-0.058077290941272904,216.32,0.4226545320287071,984.54,673.87,0.5455783584901445,73.81
326.17,-1.0527432447276528,1.4045631782427046,255.46,-0.4570846644328368,893.81,974.02,0.9010647412735961,60.37
461.92,1.1698957973524795,-0.9838849567002147,270.66,0.2642015281662115,909.14,996.41,0.2317685141926466,53.13
214.68,1.0568602705923542,-1.6896889795648988,260.3,-0.7633808979003255,1155.08,727.66,1.5218835374250328,68.55
585.82,1.23393880630977,0.03646654455197722,262.08,1.3816805676525017,875.82,969.41,1.493832337170099,70.42
325.37,0.3843182611665274,-0.06870731066767048,168.05,0.9855067015781815,988.3,995.15,1.1564659838502316,49.08
517.24,1.1727039588979429,-0.008296873298080239,154.15,0.45422467863386945,1150.43,804.97,0.7668562198783581,78.14
257.45,0.04039576162426113,-0.26937527553269053,215.42,0.3647822249380656,860.2,777.9,-1.3844173493236611,80.84
411.35,-0.17328367557867083,0.963933728987195,181.23,1.4643861867337367,1149.26,806.64,-0.5813085514637544,73.3
587.24,-0.7301794388428825,-1.304880688904977,239.25,1.3033259175666552,1102.11,737.41,1.286862691110912,57.29
133.74,1.402347475946541,1.2463568572522294,273.81,0.180634093684665,882.57,709.22,-0.20840465083494705,77.14
368.29,-0.7473981147070199,-0.09841901803298375,296.12,-1.3492406909963321,1138.37,791.02,-0.5028025114313485,42.98
141.65,0.6542789178350528,1.4571625673746684,183.11,0.013551043192883838,978.91,690.41,-0.6648403847069458,67.9
568.85,0.9171865063175277,0.3971957013373302,158.29,0.9645462442353345,1013.17,656.51,0.6932557838779763,61.56
490.4,-0.680143367109088,1.1695113681669975,221.67,-0.17371322517829774,1158.51,1008.47,0.3591269984797518,66.82
241.33,0.8551678335729579,0.6379607305408805,152.59,1.341412876784084,847.74,707.64,-0.4508853821652745,63.2
347.41,-0.2669839865986525,-0.6399521717209349,257.5,-0.11297960533750778,1063.46,829.15,-0.9173994919385746,34.13
599.02,-1.2440231646169835,0.585443114319475,256.2,-1.092114305308614,904.62,716.92,-1.6612552829045986,37.51
191.93,-0.4766727139893803,-0.05870155824752579,235.02,0.2125678416941444,1074.77,741.0,0.4492023160511251,60.31
403.69,0.49084243893399404,1.1471542064156184,195.77,1.0909828977043095,879.37,939.26,0.7390786865255908,18.24
407.9,1.1119512198524695,0.5522203182470558,178.51,0.48774360960698687,990.45,873.31,0.5635921847137914,50.56
211.95,1.403611540899014,-1.1999193258285918,241.59,0.5747114998408611,1135.67,965.2,1.0104276763301585,36.76
366.22,0.2965254841897934,-1.7775023068436104,299.68,-1.263059016493061,977.19,624.95,0.5738082834617124,73.96
344.72,1.3864474247889058,-1.0845109843659508,201.19,0.3692623310957855,1152.52,811.09,0.9034501420648189,26.32
410.89,-0.7481673152575641,0.2339112068084716,199.13,-0.25764922840463356,1168.8,663.94,-1.4967410321936176,53.7
315.94,0.9050273554898158,-1.2483256351554168,285.92,0.04287164440130947,1139.44,762.33,1.342614248341394,59.81
125.07,0.8448965564617313,0.694486807633712,233.7,-1.3712246280523488,969.77,609.79,0.5287614290676209,26.86
610.6,0.5488349486240244,-1.0198422608124251,232.04,0.33855167271720105,1072.55,900.09,-0.3192214364562324,55.08
359.3,-1.3115719601848714,0.17193163671779374,221.74,1.2854229167645106,980.23,655.72,1.296750954339516,63.92
522.16,1.4016919011249453,0.8665624260295713,161.18,-0.6298461999095097,955.17,1012.1,-0.23218626498676773,36.64
345.4,1.0380994993933235,-0.7299757405777081,276.97,0.37969728476556386,1112.99,985.0,0.7973285620404027,58.94
376.26,-0.22425184142831772,-0.3505437799499694,287.56,0.00618368440142046,1063.07,899.18,0.9012582144210355,44.48
518.0,-1.252732500583994,0.7641525230062352,269.24,1.3365127032774446,1084.24,628.9,-1.135445441481674,74.29
466.65,-1.9190507773424657,-1.8582170974508332,226.55,-1.8607062709885573,1074.67,758.26,-1.2527840828334604,41.93
507.58,1.0786599942304387,1.250587148723021,150.86,-0.9611185799933479,840.84,983.65,-1.021770172335651,72.14
261.13,0.4399057567813165,0.604128667602599,272.07,1.4120008109865774,884.66,660.56,1.3714324506034272,78.02
271.45,1.3393690055844312,1.0779785691901493,278.54,0.23499925143840505,897.32,611.61,-0.6361817839948815,50.23
656.87,0.741487228377466,0.22899790685996962,233.06,-0.2789801672266208,949.06,958.61,-0.27060705744443764,77.65
393.02,0.08641423555313339,-1.6100289095057128,161.88,0.7820911211206987,1122.83,822.69,0.6006524408165134,55.37
589.06,1.3587397339332112,-0.6785532994878892,269.78,-0.9299480759805147,921.71,933.83,0.9159301335420996,52.8
392.11,-1.9190507773424657,0.647195758101805,222.65,-0.15649369766431426,892.41,799.69,-1.2527840828334604,41.74
219.9,1.4567235294532885,1.0146961074791359,271.9,0.7841332460347572,1119.58,1004.87,0.8440268109844479,59.88
303.9,-1.9190507773424657,0.26551199029423483,192.88,-0.02261174634783784,1013.13,911.79,-1.2527840828334604,34.55
454.71,1.3797241133790448,0.9809788233872381,287.44,0.8476899515500611,907.49,656.45,1.0377511378324817,71.42
305.0,-1.9190507773424657,0.2223597220571257,228.63,-0.863380713529399,981.44,883.28,-1.7590435556943051,15.48
125.31,-0.19109360438736298,-0.20247821621145787,292.66,0.9157433586692122,974.91,771.54,-1.421883669891159,74.41
221.51,0.26552662853151815,1.224971848864031,293.57,0.9077849153944028,1162.33,860.77,-1.7701625654580668,51.93
201.06,0.7248118813039609,-0.2523645431212894,208.34,0.38416146870327667,937.34,1016.2,0.8196695516606413,50.76
308.01,1.2884955231225426,-1.0326686085979815,163.5,-0.4120173907733301,1009.74,765.59,0.14071001814254758,63.6
471.88,0.9165584831507919,1.1384222814988716,296.84,-1.0093748714817008,1165.52,878.7,-0.5294110274699471,46.42
392.52,1.4401694545674506,-0.31517818120050545,245.63,0.20324836033529575,1058.17,804.38,-1.4232085454159649,72.45
362.58,-1.9190507773424657,0.5150158823106458,213.26,-0.37314367686904604,1049.03,772.82,-1.7590435556943051,24.54
236.68,-0.755201955196728,-0.30154495426022243,285.57,0.3737376391881181,958.0,746.98,1.4039684244919863,65.91
515.86,1.123074226306333,1.3621097813241443,196.1,-0.39436853832899127,1028.38,972.85,-0.5808584166901949,34.9
389.18,-1.131717677099166,0.8534861537595141,232.27,-0.9299480759805147,979.69,832.35,0.9138747184017786,44.22
378.62,0.836841766245794,0.5230553352547587,234.43,0.7280005834477512,1053.39,983.67,0.9366720015383182,57.17
186.05,1.0314370793599001,0.2907717656979152,273.05,-0.5918133359952374,982.06,920.43,0.7805234441516729,64.42
281.05,1.3499405945434384,1.1475215290384255,180.59,1.2238718896891732,1050.66,947.96,1.4214480450510922,69.33
585.6,-1.9190507773424657,-1.8582170974508332,234.24,-1.8607062709885573,960.21,730.46,-1.6612552829045986,38.72
357.29,-0.29463871524992696,-0.5563124617993984,296.49,0.5661620333692376,903.07,963.67,-0.9116211850183839,64.91
139.74,0.5293400869071286,0.654262102662273,296.97,0.2726151884294694,1141.03,610.31,1.2884257242663473,59.19
292.85,0.2873075448766038,0.5139568432675716,266.56,1.1603641748701758,999.01,909.12,0.12376143189757971,71.19
204.46,1.2437885409585607,0.05060569976073634,164.36,-1.1146371505965078,830.12,638.09,-0.8629366142821647,58.59
341.48,-0.2927901975601891,-0.06582727737547288,188.13,1.573681881574047,966.3,897.94,0.5662387447279791,70.81
332.82,0.3406266825449357,-1.8582170974508332,226.55,-1.8607062709885573,1038.36,732.62,-1.6612552829045986,22.14
152.0,-0.3823330092345165,-0.39273160327875306,252.1,-1.3448839735743023,875.73,716.55,1.422621733345036,55.82
610.0,-1.9190507773424657,-1.8582170974508332,244.0,-1.8607062709885573,1153.85,628.72,-1.5092729810137866,41.37
446.84,0.1539411546172667,-0.12996397177509084,149.98,1.4168374326534272,967.22,742.6,1.5094408382440412,62.58
384.74,0.8764766889366603,0.4697532078581198,187.73,-1.4254451240940373,920.11,910.93,0.33597488253526914,73.0
254.35,1.1184888377188487,-0.14753630435335682,265.14,1.1350068429395805,1074.93,725.27,-1.2281571296517049,60.03
356.88,0.7752170336000557,0.7337310184880883,282.46,0.9763470118983377,857.97,922.11,1.1567058943732211,59.64
610.0,-1.9190507773424657,-1.8582170974508332,170.8,-1.0772498890296618,990.77,874.87,-1.2527840828334604,75.68
503.08,-0.5480654170603543,1.215831029847697,148.7,0.5675880736410812,1107.78,1005.27,1.194711897058705,53.8
379.57,-0.5310992853623058,-0.4057246015166996,176.33,1.418045962702943,833.9,970.12,0.5891761158431295,68.16
507.66,0.9808437576730865,-0.08970165844560836,247.66,0.4971697742110634,1095.29,820.37,1.0818057093032374,70.73
445.49,1.1478112006849936,0.45289883079801824,207.59,-0.8913381571239998,864.23,961.36,-1.598376984699637,49.34
275.16,0.7678317447494561,1.2742842258985574,276.76,0.9316227311882225,913.02,1002.79,0.5899567097131779,50.78
324.93,0.9426959463051708,-0.5046974724186437,285.06,0.8051849907095137,878.63,945.33,0.32103149125483876,43.75
213.09,-0.4507609816250528,1.1238654602813969,186.34,0.20013693399456017,1071.26,627.51,1.3083409309442462,65.78
616.35,1.1059038252702749,-1.3380476392053002,255.39,0.4855654510064629,995.79,863.56,0.6504607622974325,73.15
242.09,-1.6254844351878104,-0.812631990516357,261.13,-0.7034888059410304,893.28,805.61,-1.1949468935891587,78.48
392.01,0.6199431062339579,-1.0519191863663806,260.89,-1.3175881906571807,880.87,960.15,-1.6167676783121887,72.34
528.76,-0.6665812644952578,-1.6876262482692364,175.96,1.012888767488574,842.86,899.47,-0.46872654897261806,54.13
337.72,1.2742681424049054,-1.8435924551193508,193.91,0.20558030813944336,987.26,968.18,1.2204414857570067,55.51
189.1,0.3488366775552162,-1.8582170974508332,235.46,-0.4297729579884389,1073.85,714.87,-1.2527840828334604,20.47
336.72,-0.19834184390851706,0.14180673887327702,219.6,-0.4297729579884389,892.31,787.69,-1.2527840828334604,49.59
357.29,0.30317322413667525,1.1466950148756572,251.62,0.44397150138993535,1051.03,935.07,0.9941443005573525,64.94
141.52,0.27330489257037477,-1.8582170974508332,234.24,-1.8607062709885573,933.13,914.77,-1.7590435556943051,7.03
418.1,-0.005762846856123541,0.5633249808953129,232.85,0.011915151788408802,1078.93,779.59,0.7738979186811232,45.52
149.16,-1.8100023974333816,0.9765092971105475,151.42,0.24501359816264287,934.45,846.07,0.07871194327229483,77.71
638.35,1.0209388378887136,-0.6319725572802304,234.74,-0.4913556218902047,887.9,751.5,-0.516828053032178,62.05
626.69,0.42976954601260603,1.4686577375382268,238.64,0.8824997138511922,1061.32,981.32,1.3979555893462776,57.56
269.67,1.1667406291447733,-0.5197934769689061,258.14,-1.5328262182413106,909.02,686.65,-0.8004886944768698,63.79
360.29,-0.05046342046611955,0.975748102338097,287.14,0.7745959375146948,1148.19,805.41,-0.30392487991832556,39.19
525.86,1.191232206745358,0.1273495573185207,257.18,0.12073260376386247,975.89,910.75,0.016180878696373007,53.7
595.87,-0.4918507198200673,-0.1703980019861166,269.19,-0.2771970796152518,1051.46,663.92,0.13108566469187335,53.42
260.71,-1.9190507773424657,1.1969542272359197,188.86,-0.295970192031678,1080.51,796.31,-0.8450200789781259,52.24
404.1,1.2551156616602914,1.3090046529132215,152.68,-0.5270196511906586,968.62,766.86,-1.5590902469619015,70.94
587.89,1.4513972554691257,-0.9468816764742213,282.54,0.7114457690607212,1142.81,1006.91,-0.3389400939360287,70.64
570.25,1.3618107732419373,1.1830236275340142,218.25,0.4403037207168061,890.82,641.84,1.1501626667236609,52.45
567.29,-1.0139996240582987,0.9069185044865288,243.82,1.0640067641713706,971.26,673.14,-0.7347354085502351,32.42
398.48,0.5957704829196595,0.5790912952336159,193.93,0.49572091587815553,993.02,638.79,-0.43644482154474135,62.23
555.51,0.9451913285596062,1.08932819678522,258.72,-1.841436362722628,1037.3,952.96,-1.2363740345343184,77.75
390.94,-0.5614278954949367,0.9576332282037889,272.33,1.198180044228261,1154.25,910.65,0.7651102247350735,73.66
236.07,1.0710528995671367,-1.8582170974508332,226.55,-1.8607062709885573,1023.79,722.36,-1.2527840828334604,36.55
264.87,0.42582608386325377,-0.7427934270911873,220.99,0.11278026918438605,837.42,834.34,-1.2832878789764912,53.94
208.09,0.7718519732035556,0.21628273837103404,220.59,0.8476899515500611,1051.56,922.38,-1.0422385000889123,56.07
512.97,0.921736756774033,1.2629878769282268,222.1,0.7438116406667096,1087.7,649.57,0.24846319346322351,52.36
573.17,0.6257070529490877,1.1443065330311,288.4,-0.549423665325463,921.1,652.12,-0.6154712722893549,73.65
582.32,1.0083674570463135,-1.3077866700185163,243.79,-0.9014910995650754,1139.43,940.68,0.8438300314610162,76.73
293.4,0.32476059464768137,1.1542203962841664,160.99,0.9309620838413437,1156.92,970.36,0.2459932359276821,55.93
608.54,1.4713287382724305,0.8916330955362878,183.34,0.16496094561214242,895.63,935.17,-0.8824862860859263,72.02
501.5,1.1734918918495865,0.5499117274585724,294.44,0.7121367105735364,990.99,935.66,-0.7183787235493861,67.86
152.81,0.6793487858934633,-0.6243338704135913,261.12,0.7135182905136507,967.6,730.77,0.24838355139610585,51.43
513.75,1.037184678357386,-1.5806510525113286,262.61,-0.05831158450370886,1002.04,649.6,1.290450912095026,51.28
141.5,-0.5593395906303988,0.5168155983013271,214.38,0.6906702721980325,1026.58,1010.43,-1.406839874184225,39.26
372.47,0.49845912995243785,-1.8582170974508332,248.27,-1.8607062709885573,990.15,647.18,-1.6612552829045986,29.0
342.18,0.4592589667455667,-0.4870613761976303,177.73,1.0762272501012244,1069.15,943.7,-0.4049468287281144,54.96
291.45,-0.22979652289347857,1.0664155986913957,248.77,1.4924942315752516,1166.82,684.67,0.8741941581867894,46.37
622.87,-1.548943629553596,1.239779460723316,192.91,0.29926979395892905,1076.4,638.76,0.9626146485990179,73.56
248.22,-0.539952271010785,1.0033575905393626,221.14,0.8389491520886988,884.15,713.56,0.4102361468853173,48.22
258.64,-1.9190507773424657,0.608269443814684,193.98,-0.570041989667601,1113.23,820.0,-1.5092729810137866,35.11
443.4,-1.4944588871538984,0.6974249637696762,233.13,0.7052227395935394,881.48,956.39,0.24264336190323352,70.09
349.72,-1.1837540911682798,1.1545871965668284,170.09,-0.31125056646744437,1109.66,853.72,1.4292101604541538,52.96
167.73,-0.17519114117518833,0.16832608446836134,256.6,0.24501359816264287,1060.8,978.32,0.2523628856584465,76.63
267.49,-0.8828463822343595,1.2093954267496927,208.69,0.2855836438718836,1047.97,940.39,1.4395727158540357,48.31
477.54,0.5424257089831606,0.4963351397309735,279.44,-0.017658878758457033,1153.24,703.97,0.5700972353563647,71.96
174.59,0.31753972754499993,0.9245589545542953,295.55,-0.8801124173321545,890.11,743.3,-1.0206246629754865,74.37
234.24,1.0575179190732311,-1.8582170974508332,234.24,-1.8607062709885573,953.64,734.46,-1.6612552829045986,24.06
596.42,0.5441590847845222,0.3238814769126024,169.28,0.5931799394223579,1130.92,817.08,1.079723118870378,51.1
153.16,0.5545415007128704,1.1757242334703273,259.78,-0.9998679258012051,1152.89,724.4,0.37288435443623097,60.46
186.29,0.0489162651392091,-1.8582170974508332,217.28,-0.5464909604517255,1025.33,843.28,-1.2527840828334604,21.29
496.81,-0.9326722500811278,-0.03643182517679048,280.74,-0.35298129367272185,1166.9,648.02,0.711608350409382,67.96
147.29,1.1708813219201368,0.9574421709454599,259.4,0.39974892474105667,982.48,906.63,-0.5957657477300077,64.6
187.58,0.9900043885838111,-0.903662097089548,189.84,1.2649810941263635,925.56,645.16,0.7730939168278482,52.24
397.48,1.2467925256423555,1.2107557430044087,233.91,0.4115866039844942,1009.84,812.41,1.4269780458791552,33.56
513.81,0.4194829484407859,1.178919026940143,266.45,0.7403789153076498,954.1,862.37,-0.46819341526698266,58.16
242.88,0.400742550740559,0.7209582035471637,273.36,1.1451640292654557,1156.08,949.72,0.6681599373721112,31.37
133.85,-0.5875413382642131,-0.5940466200607196,300.86,-1.3536105704880579,1000.36,728.36,-0.22700848553259195,55.98
155.57,0.6952296252419463,-0.6154821097857036,160.64,-1.11968012346354,1066.19,988.27,-1.1181484358041411,26.12
317.21,-0.18379254697360387,1.416170347724459,232.51,1.1280126739067962,872.83,733.39,-1.142079214929602,51.81
155.98,0.016865221217367773,-0.4727555829481752,162.31,-0.6298461999095097,986.83,677.58,0.6546341464904784,59.19
144.98,0.5027288577625633,0.6885028860861092,188.96,1.4065548162718078,958.92,661.74,0.3076481681584501,27.97
306.0,1.3418362912657007,-0.05396033078419472,283.92,-1.5161864496371367,1168.63,863.22,-0.737414337930597,76.29
478.34,0.2738686971325739,-0.5451750961395326,190.41,1.0948254762478282,1024.26,760.75,1.191861723272742,57.57
289.75,0.7333232929864699,-1.8582170974508332,278.16,-1.8607062709885573,955.9,609.23,-1.6612552829045986,29.41
579.5,-0.17313700678836247,-1.8582170974508332,220.94,-0.4410430435728911,873.95,801.54,-1.2527840828334604,76.5
171.38,1.4625986995190081,-0.4822344884521009,177.86,-0.7253829260704651,1159.85,898.14,-0.703716649608693,53.99
498.92,1.249262039787788,-1.801327874578973,222.03,-0.870058177954132,923.49,945.29,-1.2887507663296096,55.35
499.46,0.6825748606428601,1.1101908028592375,237.24,-0.21803395390593425,843.0,886.94,1.1238105661652449,77.11
373.23,1.1645701321757094,0.22339061199217905,183.64,-1.610920849524045,1105.84,871.91,1.491911249459068,57.44
160.84,-0.7225801130999786,0.3641906175448984,223.63,-0.7222431981363486,1062.48,611.19,-1.546852646617105,76.9
167.21,-0.07740077567218996,0.5993615953178124,238.01,1.1299210748373842,1015.3,863.25,0.7287026735761774,54.09
319.97,0.8303218381908763,-1.3158195013963734,200.51,0.28101129816524384,923.46,1011.56,-0.3827948191043303,55.05
429.84,-0.332778094432639,0.9148313499359765,274.83,0.4027114480229841,898.23,1000.38,1.3565673217707572,53.33
324.76,-0.2319728461330732,0.105842040789108,217.04,-0.273633927748768,933.03,763.59,-1.2527840828334604,44.15
472.14,-1.3501383074751547,0.19856454818935487,191.54,0.12549599048919535,962.05,866.67,-1.2527840828334604,56.27
503.6,1.4094592748909696,0.27985524995525685,286.58,1.2934554169708168,1134.07,766.03,-1.157619684050165,50.85
556.81,0.01372199442650512,1.1281079570019874,208.82,-0.13850814210386142,839.59,824.05,-0.8035163876070277,60.3
406.26,-1.9190507773424657,-1.8582170974508332,234.24,-1.8607062709885573,955.08,864.21,-1.6612552829045986,26.21
423.66,1.0193056770328275,-1.178477628857182,229.93,0.32951993611709673,1119.6,977.04,1.2720685381457724,55.74
606.71,-0.6473763267487848,-1.6050900540633581,213.01,0.16417561597004346,1110.85,699.11,-1.1685941528806447,62.57
236.32,-1.5122104877457787,0.9278289738028821,298.72,0.7943309732694624,969.29,676.75,0.14004737004695889,38.28
204.36,1.3638884796063366,1.1705169141649987,219.88,0.37895279227656503,1046.13,881.59,-0.3515416334495168,63.63
517.15,1.1880923154482648,0.7293100913908517,293.9,1.1343713841396563,831.73,815.75,-0.15874609454173727,69.62
178.97,-0.5837520130597873,-0.48691496216605673,200.88,1.5695599204250337,1158.72,877.6,-0.6628464425129033,70.28
243.33,0.03687188694706238,1.2439251075847075,232.16,1.5730932007319107,900.58,869.71,-0.36563798140201764,78.94
573.38,-1.0151403894877598,0.007143157564954792,288.34,-1.3247225767898057,900.25,711.79,-0.3191217769060543,70.13
643.08,0.9333767350802744,0.06948174641397141,170.21,-0.05914613981612124,1007.55,798.44,1.2960001263606797,55.25
280.69,-1.8047347374924982,-0.0974070047494295,158.28,0.6108673962294103,868.69,684.14,-0.7481681761122538,71.15
372.58,0.10713362315453989,0.06408266420486557,161.48,1.110168191216658,852.09,852.31,-1.3732591549493838,54.71
563.36,-1.252732500583994,0.5374012351197347,285.23,0.7045307846916985,842.21,988.24,1.370243093900557,62.72
306.71,-1.9190507773424657,0.5253795066076777,235.34,-0.8226377238378031,1070.36,773.64,-1.2527840828334604,37.26
389.33,0.17257650938812644,1.2308458696594502,295.28,-0.1316817051347496,1086.49,844.46,1.4778313468209834,59.21
501.1,-1.3035154621917846,-1.0920137995062276,176.47,-1.2412260266719544,996.14,849.66,-0.4359196100848521,67.4
590.3,0.6809065512109225,1.3008140690980774,162.85,-0.41667946764730635,1053.36,623.92,1.059569484227877,45.24
149.79,1.4565383674141552,-0.15862162717859432,173.1,-0.45519276165142203,1080.38,648.97,-0.40930030093081093,54.35
623.08,0.14689840951452712,0.4589190100253066,167.61,1.2891316457317445,1037.92,922.37,0.32491029727197984,77.2
446.03,-1.0197128902480916,0.3008709643789876,149.63,-0.7740438869243,1002.71,918.91,-0.264954393284981,52.77
477.26,-0.860370327852824,-1.2451125755235894,280.46,-1.6532013884829722,1069.63,929.55,1.4336705523987632,77.42
252.34,1.1940267932905462,0.6104416795095741,148.87,1.513934514388166,1166.01,811.59,0.6453757306628103,71.88
615.59,0.061918272973176196,0.6897206400231025,285.21,-1.8227103711205221,875.5,985.08,1.046667788125214,70.5
544.18,1.0819806857854157,1.2824273466514469,188.93,0.5853755745746961,1022.4,942.13,0.7474637976293439,53.53
309.27,1.0150666876326135,1.0247835020080238,152.59,-0.6187797114362681,1108.51,840.17,0.801317214751813,66.49
454.21,0.07512914057312607,1.1443984190044303,242.59,-0.0044847467687542915,1060.34,713.81,1.3038475526762519,68.21
404.3,0.24302442368885427,0.8641257008329729,291.18,-0.07839623362346959,928.13,710.23,-0.015790244163289724,64.51
618.73,0.8046174390829522,0.36011329182385776,193.36,-1.5178398294152293,1077.49,665.48,0.7288385217560976,60.45
173.25,-1.5497349645338774,0.17634615350140592,160.26,-0.12657090630679094,997.09,666.84,-1.564192839284215,65.5
276.25,0.252120441116023,-0.7042625550344895,249.79,-0.5386858076940856,1149.55,805.17,-0.08809711709329668,62.91
394.87,0.5807655808710115,1.461400446193002,179.53,-1.2170107082049,1097.96,961.06,0.3616540555122839,57.8
206.93,0.8133297622666072,1.325524730312928,226.12,1.0115881322395643,1095.03,724.54,0.08362366315061018,61.49
533.66,1.1398293193515132,0.7906970129433522,221.77,-0.17976121298293996,1035.25,693.23,0.550756445044058,58.23
498.69,1.2407825436067552,-0.5757082055041775,274.71,0.7698202055170389,1169.73,692.94,0.4143739217643295,38.08
618.86,-0.2818057753180396,-0.3132652949414183,230.46,-0.6137649910145467,1165.71,648.79,1.1375231157976653,73.58
148.0,1.002785060801278,0.7874249373415285,230.1,-1.4440158931282845,879.0,675.65,0.8024464600074801,68.2
145.89,1.2455814833635315,-0.42134914985573413,286.41,0.07758860562543762,961.7,654.06,0.7199965297662143,60.63
540.48,-1.254260539291875,0.5429779672625921,223.48,-0.5680715353127477,893.61,665.7,-1.3836827234535136,69.67
204.96,-1.0006087806215869,1.0746244215768255,148.6,-0.8368690777194022,1085.85,800.1,-0.346391695550903,43.94
355.86,1.4121234346780562,-0.12740747990434118,298.48,0.2817737151253313,876.74,717.76,-0.6945199475192552,42.7
227.73,-0.08122058479646375,1.2234344465244051,160.41,0.3159350367110225,996.27,937.66,1.3030404826501936,75.0
598.28,1.1459285983599286,0.8446821817627701,287.78,1.513934514388166,1087.72,974.3,-0.12610544312440275,70.42
414.08,-0.1277816719117195,0.7011706961889899,158.21,-0.3347675802031062,954.5,823.42,-1.4869291136390703,67.68
215.67,-0.809547623763655,-0.14098240154291122,259.84,0.06793295014873924,940.35,867.82,1.0972646439143132,52.87
287.21,1.2479548190517094,0.3127295209076884,232.14,-1.5703091480021225,1037.59,1005.99,0.2331301900582346,53.94
321.37,0.16012247391242798,0.17472041648235365,191.24,-0.5621688160126711,1056.58,900.43,0.165278940390029,71.2
348.11,1.381417605758256,1.348707052162064,167.38,0.9230275909535811,1149.69,921.07,1.2002870932998242,82.21
411.61,1.4624137647889994,0.6648902971375317,247.4,0.8704777519510218,849.02,986.19,-0.9226570506100172,36.17
644.8,0.6116767858558436,0.6713154474888651,234.93,1.5913159532222443,1063.46,780.84,1.4087944029827868,38.83
198.62,-0.21424301258934847,-1.1149740169133047,151.18,-0.737982507315885,1003.41,884.19,0.7719545773321399,74.29
253.29,-1.250929478804081,-1.2647602671282212,257.37,-0.627830600600132,921.71,825.01,-1.5988165165744164,69.41
605.26,0.6980544277135969,-1.5461553102908274,293.1,0.9783111745056395,924.45,723.5,0.36096507608145534,73.43
537.38,-0.1353579641517058,-1.2183751495685398,200.6,-0.3795874488622155,1100.7,913.52,0.6426557220423477,59.31
187.47,1.270126126062561,-0.03928426090614233,212.44,1.122920294837181,848.76,740.66,1.4410746705085895,71.75
